// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B48506
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Quat_q0	Quat_q1	Quat_q2	Quat_q3
05212	-2.220380	-4.906346	8.491539	-0.002510	0.043282	0.242494	-0.632936	0.083956	-0.265746	0.722303
05213	-2.203369	-4.783422	8.530235	0.119939	0.009069	0.211603	-0.633023	0.084063	-0.265703	0.722231
05214	-2.145268	-4.748273	8.481229	0.117950	-0.033142	0.140428	-0.633128	0.084188	-0.265614	0.722156
05215	-2.114856	-4.730472	8.457187	0.116910	-0.054056	0.104842	-0.633259	0.084315	-0.265492	0.722072
05216	-2.026255	-4.738113	8.446736	0.088291	-0.133411	0.080602	-0.633420	0.084373	-0.265361	0.721972
05217	-1.916227	-4.824050	8.370999	-0.043677	-0.212194	0.034651	-0.633592	0.084278	-0.265256	0.721871
05218	-1.869249	-4.917861	8.219907	-0.207053	-0.211727	-0.057760	-0.633756	0.084014	-0.265187	0.721783
05219	-1.842799	-4.833970	8.175227	-0.164583	-0.233308	-0.142321	-0.633883	0.083650	-0.265170	0.721720
05220	-1.899118	-4.742109	8.182120	-0.075864	-0.192034	-0.169104	-0.633946	0.083292	-0.265284	0.721664
05221	-1.973162	-4.678917	8.148301	-0.025038	-0.121263	-0.212421	-0.633961	0.083041	-0.265470	0.721611
05222	-2.051007	-4.705958	8.218800	-0.002281	-0.070293	-0.122672	-0.633951	0.082931	-0.265701	0.721548
05223	-2.130579	-4.699427	8.309929	0.061652	-0.023649	-0.031351	-0.633913	0.082959	-0.265902	0.721504
05224	-2.175708	-4.808292	8.355747	-0.001186	0.011200	0.070215	-0.633904	0.083059	-0.266011	0.721461
05225	-2.152264	-4.783518	8.435289	0.054398	-0.034500	0.120300	-0.633910	0.083163	-0.266006	0.721445
05226	-2.101489	-4.775293	8.428787	0.050098	-0.080492	0.099685	-0.633973	0.083241	-0.265952	0.721400
05227	-2.020901	-4.818947	8.314682	-0.055215	-0.122183	0.006795	-0.634046	0.083232	-0.265864	0.721370
05228	-1.931259	-4.764175	8.282842	-0.040295	-0.202197	-0.066401	-0.634109	0.083130	-0.265808	0.721347
05229	-1.924297	-4.806673	8.157144	-0.138182	-0.172750	-0.153646	-0.634132	0.082953	-0.265808	0.721347
05230	-1.873196	-4.795671	8.192117	-0.124681	-0.235325	-0.140708	-0.634112	0.082695	-0.265887	0.721365
05231	-1.953131	-4.759151	8.201029	-0.076209	-0.168316	-0.133485	-0.634034	0.082394	-0.266082	0.721396
05232	-2.108368	-4.785487	8.218674	-0.063851	-0.029579	-0.071653	-0.633929	0.082093	-0.266327	0.721432
05233	-2.257558	-4.715157	8.276826	0.050974	0.087609	-0.023671	-0.633838	0.081924	-0.266496	0.721469
05234	-2.283424	-4.733251	8.341385	0.069538	0.092443	0.045457	-0.633762	0.081880	-0.266564	0.721515
05235	-2.311731	-4.750727	8.366010	0.070328	0.113934	0.081033	-0.633751	0.081885	-0.266459	0.721563
05236	-2.237946	-4.661175	8.233075	0.073071	0.079218	-0.091224	-0.633782	0.081986	-0.266209	0.721617
05237	-2.058083	-4.650266	8.129612	0.000640	-0.059306	-0.223748	-0.633845	0.082102	-0.265934	0.721650
05238	-1.902113	-4.657203	8.091272	-0.053105	-0.193271	-0.287139	-0.633898	0.082185	-0.265761	0.721658
05239	-1.847345	-4.683091	8.064418	-0.098527	-0.234788	-0.309318	-0.633907	0.082204	-0.265739	0.721656
05240	-1.860864	-4.612827	8.065300	-0.034098	-0.226845	-0.339703	-0.633862	0.082138	-0.265842	0.721665
05241	-1.878130	-4.666739	8.149461	-0.038894	-0.234084	-0.238596	-0.633742	0.082012	-0.266066	0.721702
05242	-1.950172	-4.694876	8.260387	0.001607	-0.199605	-0.115308	-0.633563	0.081839	-0.266346	0.721776
05243	-2.059341	-4.802501	8.376216	-0.018285	-0.126613	0.058966	-0.633384	0.081671	-0.266567	0.721870
05244	-2.122728	-4.900470	8.445437	-0.060129	-0.083319	0.179080	-0.633207	0.081538	-0.266667	0.722003
05245	-2.162064	-4.918131	8.387697	-0.094920	-0.028704	0.147541	-0.633051	0.081470	-0.266607	0.722170
05246	-2.123449	-4.837004	8.384107	-0.034640	-0.066931	0.096561	-0.632898	0.081446	-0.266428	0.722373
05247	-2.133916	-4.702981	8.324763	0.055524	-0.042986	-0.016343	-0.632716	0.081515	-0.266172	0.722619
05248	-2.147205	-4.666626	8.225010	0.043205	0.002485	-0.115430	-0.632536	0.081644	-0.265876	0.722871
05249	-2.158266	-4.595176	8.187542	0.089854	0.027075	-0.179371	-0.632354	0.081832	-0.265580	0.723118
05250	-2.123296	-4.576614	8.165223	0.088839	0.006051	-0.214942	-0.632149	0.081959	-0.265324	0.723376
05251	-2.213378	-4.630010	8.158183	0.055826	0.103103	-0.175352	-0.631922	0.082036	-0.265189	0.723615
05252	-2.322377	-4.711049	8.110967	-0.015133	0.229443	-0.152339	-0.631672	0.082069	-0.265117	0.723856
05253	-2.385800	-4.712374	8.140203	0.009910	0.284330	-0.113178	-0.631404	0.082073	-0.265127	0.724086
05254	-2.512073	-4.749997	8.176849	0.018923	0.398151	-0.036443	-0.631156	0.082037	-0.265172	0.724290
05255	-2.495532	-4.760153	8.153353	-0.002225	0.390005	-0.055034	-0.630941	0.082031	-0.265225	0.724459
05256	-2.523286	-4.779530	8.177128	-0.001474	0.411434	-0.019475	-0.630768	0.082043	-0.265277	0.724589
05257	-2.473679	-4.771455	8.170179	-0.005718	0.365511	-0.040069	-0.630592	0.082007	-0.265332	0.724726
05258	-2.494575	-4.728474	8.213231	0.056343	0.369745	-0.019902	-0.630408	0.081946	-0.265436	0.724855
05259	-2.646205	-4.696461	8.168032	0.094322	0.524508	-0.040692	-0.630230	0.081887	-0.265512	0.724988
05260	-2.698968	-4.635658	8.257050	0.198429	0.545597	0.016635	-0.630077	0.081871	-0.265515	0.725122
05261	-2.756821	-4.610313	8.243332	0.225804	0.604236	0.005229	-0.629967	0.081870	-0.265463	0.725237
05262	-2.770748	-4.698207	8.267302	0.161991	0.617885	0.071160	-0.629948	0.081850	-0.265378	0.725287
05263	-2.711579	-4.721909	8.282383	0.134368	0.559809	0.082540	-0.630022	0.081779	-0.265230	0.725285
05264	-2.634122	-4.691423	8.253408	0.129232	0.492552	0.026392	-0.630172	0.081679	-0.265084	0.725218
05265	-2.488019	-4.695645	8.174028	0.057815	0.375132	-0.070512	-0.630358	0.081560	-0.265002	0.725101
05266	-2.309926	-4.682574	8.110430	0.003299	0.219831	-0.169400	-0.630556	0.081440	-0.265016	0.724937
05267	-2.178096	-4.715366	8.031216	-0.088248	0.115201	-0.249312	-0.630730	0.081318	-0.265077	0.724776
05268	-2.152884	-4.661774	8.067828	-0.030293	0.073226	-0.249706	-0.630848	0.081243	-0.265263	0.724615
05269	-2.169016	-4.690046	8.067494	-0.050551	0.086301	-0.232728	-0.630896	0.081208	-0.265481	0.724496
05270	-2.215607	-4.666368	8.174406	0.030172	0.095251	-0.143415	-0.630899	0.081271	-0.265732	0.724394
05271	-2.318465	-4.715433	8.267604	0.053694	0.167695	-0.018155	-0.630879	0.081417	-0.265973	0.724307
05272	-2.387495	-4.782255	8.315485	0.035151	0.223165	0.069941	-0.630877	0.081601	-0.266124	0.724233
05273	-2.385007	-4.750139	8.376188	0.093991	0.202555	0.105112	-0.630935	0.081834	-0.266136	0.724152
05274	-2.282100	-4.830404	8.364121	0.000952	0.115331	0.111324	-0.631058	0.082029	-0.266027	0.724063
05275	-2.181564	-4.847198	8.290294	-0.066317	0.044077	0.035012	-0.631239	0.082135	-0.265879	0.723947
05276	-2.057503	-4.773168	8.276124	-0.034338	-0.073786	-0.040070	-0.631454	0.082069	-0.265710	0.723829
05277	-1.981141	-4.742362	8.247234	-0.039407	-0.140971	-0.096188	-0.631634	0.081880	-0.265589	0.723738
05278	-1.995647	-4.641867	8.165893	0.009598	-0.112782	-0.210681	-0.631765	0.081614	-0.265563	0.723663
05279	-2.029491	-4.559860	8.190214	0.095062	-0.096273	-0.222460	-0.631830	0.081379	-0.265656	0.723599
05280	-2.124457	-4.613096	8.221460	0.079736	-0.015831	-0.149367	-0.631860	0.081241	-0.265861	0.723513
05281	-2.147998	-4.667856	8.263773	0.057105	-0.006459	-0.081839	-0.631871	0.081221	-0.266095	0.723420
05282	-2.145041	-4.767856	8.302860	-0.009945	-0.017787	-0.000923	-0.631877	0.081279	-0.266310	0.723329
05283	-2.130411	-4.780516	8.277445	-0.031072	-0.025961	-0.019505	-0.631907	0.081431	-0.266510	0.723212
05284	-2.050996	-4.819094	8.307224	-0.061896	-0.109114	0.006910	-0.631916	0.081595	-0.266646	0.723135
05285	-2.018115	-4.839996	8.259802	-0.104034	-0.125742	-0.030252	-0.631926	0.081753	-0.266731	0.723078
05286	-2.058663	-4.789875	8.284172	-0.038750	-0.096508	-0.025058	-0.631914	0.081867	-0.266794	0.723051
05287	-2.087222	-4.712607	8.307270	0.046708	-0.079980	-0.036833	-0.631879	0.081948	-0.266849	0.723053
05288	-2.071162	-4.723330	8.283314	0.025568	-0.088254	-0.055413	-0.631840	0.081995	-0.266954	0.723042
05289	-2.149174	-4.716791	8.374787	0.089349	-0.041356	0.035888	-0.631812	0.081989	-0.267080	0.723021
05290	-2.141727	-4.717597	8.455789	0.124796	-0.074173	0.103058	-0.631804	0.081878	-0.267209	0.722993
05291	-2.099377	-4.770051	8.470264	0.077066	-0.119458	0.131453	-0.631800	0.081682	-0.267328	0.722975
05292	-2.133939	-4.821994	8.431723	0.018826	-0.077165	0.131807	-0.631819	0.081394	-0.267437	0.722950
05293	-2.153134	-4.784682	8.370615	0.024309	-0.048236	0.066252	-0.631845	0.081135	-0.267487	0.722938
05294	-2.070951	-4.826049	8.298231	-0.063085	-0.106844	0.006927	-0.631866	0.080949	-0.267478	0.722944
05295	-1.999857	-4.664770	8.289359	0.057779	-0.183392	-0.094868	-0.631839	0.080836	-0.267467	0.722985
05296	-1.971927	-4.743825	8.265180	-0.027912	-0.199477	-0.083093	-0.631742	0.080795	-0.267531	0.723050
05297	-1.984951	-4.771716	8.265790	-0.048182	-0.186401	-0.066122	-0.631610	0.080803	-0.267645	0.723123
05298	-2.063541	-4.765045	8.356999	0.015561	-0.139556	0.025177	-0.631435	0.080722	-0.267807	0.723224
05299	-2.243665	-4.714777	8.397433	0.113206	0.015666	0.075031	-0.631243	0.080615	-0.267939	0.723355
05300	-2.325435	-4.680529	8.364231	0.143738	0.099191	0.048593	-0.631113	0.080473	-0.267995	0.723463
05301	-2.308528	-4.661916	8.257749	0.107204	0.111177	-0.054136	-0.631051	0.080327	-0.267972	0.723542
05302	-2.248981	-4.659601	8.188722	0.064216	0.073162	-0.126848	-0.631060	0.080192	-0.267909	0.723572
05303	-2.202026	-4.719206	8.059150	-0.057877	0.068849	-0.217812	-0.631068	0.080071	-0.267836	0.723606
05304	-2.046537	-4.760591	7.999801	-0.152521	-0.060977	-0.282663	-0.631065	0.079963	-0.267847	0.723616
05305	-1.974583	-4.795120	7.990605	-0.201073	-0.127560	-0.289809	-0.630975	0.079808	-0.268019	0.723649
05306	-2.023072	-4.902569	8.036026	-0.264081	-0.092651	-0.188374	-0.630815	0.079614	-0.268308	0.723703
05307	-2.063179	-4.692409	8.078341	-0.052726	-0.085405	-0.245822	-0.630624	0.079379	-0.268610	0.723783
05308	-2.133309	-4.721459	8.228742	0.005400	-0.067151	-0.088962	-0.630399	0.079182	-0.269005	0.723853
05309	-2.171295	-4.803901	8.271167	-0.037431	-0.044948	-0.004489	-0.630176	0.078969	-0.269328	0.723950
05310	-2.292098	-4.815327	8.302795	-0.008461	0.056179	0.055153	-0.629940	0.078738	-0.269547	0.724100
05311	-2.392157	-4.808290	8.228749	-0.015890	0.169063	0.012054	-0.629686	0.078544	-0.269684	0.724291
05312	-2.488207	-4.791249	8.342925	0.068817	0.224446	0.121925	-0.629455	0.078411	-0.269692	0.724503
05313	-2.593607	-4.676296	8.375317	0.202688	0.307891	0.117298	-0.629263	0.078226	-0.269647	0.724706
05314	-2.632356	-4.656985	8.380136	0.226763	0.341521	0.120863	-0.629138	0.078033	-0.269601	0.724853
05315	-2.631634	-4.592416	8.359382	0.270200	0.341155	0.071930	-0.629092	0.077764	-0.269572	0.724932
05316	-2.590964	-4.615928	8.250671	0.189269	0.332378	-0.017425	-0.629124	0.077488	-0.269635	0.724910
05317	-2.502082	-4.630821	8.135697	0.104324	0.277445	-0.127305	-0.629183	0.077207	-0.269770	0.724840
05318	-2.412677	-4.672394	8.145204	0.052555	0.185818	-0.119425	-0.629246	0.076931	-0.269959	0.724743
05319	-2.319156	-4.785891	8.070884	-0.099327	0.119374	-0.148408	-0.629281	0.076698	-0.270183	0.724654
05320	-2.316428	-4.821387	8.089019	-0.122847	0.107407	-0.116441	-0.629249	0.076498	-0.270417	0.724616
05321	-2.366664	-4.831512	8.133516	-0.101142	0.137451	-0.062325	-0.629186	0.076360	-0.270632	0.724605
05322	-2.486016	-4.807185	8.227181	-0.013256	0.217817	0.032524	-0.629091	0.076272	-0.270791	0.724637
05323	-2.471999	-4.710835	8.389907	0.142518	0.147291	0.119647	-0.629019	0.076254	-0.270941	0.724646
05324	-2.456367	-4.782943	8.428497	0.095608	0.123185	0.183588	-0.628989	0.076235	-0.271066	0.724627
05325	-2.404722	-4.774529	8.463110	0.109253	0.060774	0.196679	-0.628980	0.076164	-0.271181	0.724599
05326	-2.366234	-4.792132	8.499225	0.102701	0.011069	0.226722	-0.628993	0.076038	-0.271322	0.724549
05327	-2.328500	-4.844578	8.473209	0.037208	-0.017776	0.221525	-0.629012	0.075859	-0.271433	0.724509
05328	-2.296201	-4.798853	8.406331	0.038648	-0.035226	0.135438	-0.629027	0.075631	-0.271477	0.724503
05329	-2.246671	-4.760784	8.317758	0.019118	-0.061079	0.030767	-0.629041	0.075404	-0.271451	0.724525
05330	-2.194663	-4.855029	8.167933	-0.144136	-0.061319	-0.061870	-0.629032	0.075220	-0.271366	0.724583
05331	-2.204065	-4.816615	8.149558	-0.120860	-0.048900	-0.093841	-0.628991	0.075075	-0.271197	0.724697
05332	-2.226524	-4.646228	8.069522	-0.007260	-0.012932	-0.238670	-0.628908	0.074941	-0.271053	0.724837
05333	-2.304478	-4.671415	8.099888	-0.002547	0.054879	-0.182635	-0.628806	0.074878	-0.270983	0.724958
05334	-2.458504	-4.602025	8.074043	0.076317	0.205285	-0.202012	-0.628692	0.074824	-0.270986	0.725061
05335	-2.554521	-4.584884	8.187558	0.160976	0.260858	-0.092148	-0.628632	0.074761	-0.271039	0.725101
05336	-2.539506	-4.619361	8.289520	0.173027	0.216013	0.007045	-0.628639	0.074638	-0.271120	0.725076
05337	-2.476993	-4.582039	8.323695	0.206875	0.140809	0.003210	-0.628710	0.074455	-0.271171	0.725015
05338	-2.373652	-4.632207	8.271014	0.116370	0.057099	-0.041074	-0.628850	0.074199	-0.271268	0.724884
05339	-2.267180	-4.681992	8.259458	0.043682	-0.042964	-0.051743	-0.628981	0.073944	-0.271374	0.724756
05340	-2.148249	-4.741107	8.184285	-0.067802	-0.135187	-0.114610	-0.629129	0.073701	-0.271477	0.724614
05341	-2.087298	-4.739108	8.156281	-0.092902	-0.189667	-0.153688	-0.629216	0.073503	-0.271575	0.724522
05342	-2.004082	-4.781964	8.084845	-0.180185	-0.248455	-0.212997	-0.629233	0.073343	-0.271663	0.724490
05343	-1.990370	-4.790329	8.061963	-0.201277	-0.256695	-0.231578	-0.629171	0.073225	-0.271732	0.724530
05344	-2.067076	-4.755876	8.068592	-0.153028	-0.189610	-0.224467	-0.629034	0.073156	-0.271819	0.724623
05345	-2.122255	-4.730984	8.093594	-0.107961	-0.147381	-0.202325	-0.628828	0.073126	-0.271940	0.724760
05346	-2.259303	-4.734248	8.105907	-0.075911	-0.021240	-0.157788	-0.628596	0.073134	-0.272045	0.724921
05347	-2.416512	-4.693162	8.162037	0.018313	0.109213	-0.093023	-0.628380	0.073163	-0.272058	0.725100
05348	-2.445091	-4.554168	8.121959	0.129523	0.141553	-0.187288	-0.628206	0.073279	-0.272066	0.725237
05349	-2.448609	-4.751298	8.040107	-0.075683	0.184558	-0.160016	-0.628100	0.073422	-0.272076	0.725310
05350	-2.425533	-4.761512	8.058599	-0.079013	0.159807	-0.144986	-0.628051	0.073539	-0.272038	0.725354
05351	-2.407091	-4.770878	8.036352	-0.100113	0.151563	-0.163578	-0.628010	0.073572	-0.271984	0.725407
05352	-2.394616	-4.744081	8.035169	-0.080052	0.138953	-0.180516	-0.627977	0.073530	-0.271979	0.725442
05353	-2.421354	-4.699932	8.037132	-0.035793	0.159885	-0.193906	-0.627930	0.073420	-0.272042	0.725470
05354	-2.520369	-4.621733	8.086648	0.074592	0.231227	-0.166573	-0.627885	0.073329	-0.272197	0.725460
05355	-2.535009	-4.711742	8.148765	0.028486	0.228534	-0.067118	-0.627815	0.073292	-0.272429	0.725437
05356	-2.562848	-4.732914	8.210763	0.046926	0.233621	0.002021	-0.627745	0.073334	-0.272719	0.725385
05357	-2.586507	-4.754998	8.313398	0.083171	0.222384	0.104784	-0.627663	0.073396	-0.273032	0.725331
05358	-2.580032	-4.856712	8.392567	0.033847	0.194670	0.219279	-0.627603	0.073473	-0.273336	0.725261
05359	-2.640098	-4.897098	8.436619	0.035295	0.237595	0.290308	-0.627544	0.073534	-0.273569	0.725218
05360	-2.638114	-4.838615	8.412807	0.078742	0.237134	0.241403	-0.627532	0.073601	-0.273706	0.725170
05361	-2.584306	-4.866334	8.385675	0.033469	0.195432	0.219266	-0.627562	0.073652	-0.273734	0.725128
05362	-2.555415	-4.848586	8.361890	0.032549	0.174298	0.183747	-0.627645	0.073668	-0.273689	0.725072
05363	-2.467654	-4.855172	8.354401	0.004289	0.094857	0.159725	-0.627752	0.073683	-0.273544	0.725032
05364	-2.383975	-4.799698	8.243480	-0.015973	0.047480	0.019550	-0.627861	0.073691	-0.273412	0.724986
05365	-2.279436	-4.814844	8.213665	-0.065201	-0.040500	-0.023053	-0.627953	0.073704	-0.273332	0.724936
05366	-2.212252	-4.910877	8.186891	-0.175044	-0.090191	-0.014872	-0.628010	0.073692	-0.273358	0.724878
05367	-2.264392	-4.885505	8.253125	-0.112222	-0.064324	0.040889	-0.627997	0.073644	-0.273504	0.724839
05368	-2.314030	-4.861421	8.359336	-0.031630	-0.054947	0.130282	-0.627917	0.073585	-0.273775	0.724813
05369	-2.451020	-4.865985	8.410710	0.018133	0.054927	0.208390	-0.627777	0.073502	-0.274071	0.724830
05370	-2.646172	-4.844837	8.446622	0.095223	0.223120	0.274990	-0.627627	0.073426	-0.274338	0.724867
05371	-2.839505	-4.884140	8.546170	0.146514	0.375668	0.424111	-0.627539	0.073367	-0.274411	0.724921
05372	-2.839943	-4.822038	8.483794	0.172174	0.391606	0.341577	-0.627550	0.073366	-0.274286	0.724959
05373	-2.778986	-4.819143	8.376358	0.111538	0.369888	0.235248	-0.627688	0.073414	-0.273999	0.724944
05374	-2.613039	-4.831015	8.239627	0.001800	0.259786	0.086335	-0.627911	0.073440	-0.273618	0.724891
05375	-2.378147	-4.805747	8.179492	-0.056082	0.057918	-0.032689	-0.628174	0.073418	-0.273280	0.724793
05376	-2.227735	-4.808481	8.105680	-0.127038	-0.060060	-0.129372	-0.628391	0.073318	-0.273066	0.724696
05377	-2.183307	-4.795972	8.061259	-0.148888	-0.089665	-0.183468	-0.628559	0.073203	-0.273002	0.724586
05378	-2.156896	-4.837574	8.100750	-0.175588	-0.126564	-0.136447	-0.628653	0.073028	-0.273037	0.724509
05379	-2.232548	-4.766096	8.210876	-0.050629	-0.096373	-0.060427	-0.628680	0.072858	-0.273165	0.724454
05380	-2.331480	-4.784506	8.260748	-0.025073	-0.020038	0.014124	-0.628674	0.072770	-0.273272	0.724428
05381	-2.404461	-4.750220	8.308104	0.040909	0.030806	0.054835	-0.628653	0.072749	-0.273334	0.724425
05382	-2.475232	-4.751280	8.293728	0.047903	0.102196	0.060236	-0.628651	0.072760	-0.273306	0.724437
05383	-2.482387	-4.776900	8.337042	0.045365	0.098885	0.110792	-0.628697	0.072789	-0.273160	0.724449
05384	-2.479310	-4.810244	8.276770	-0.013737	0.119702	0.075478	-0.628775	0.072816	-0.272897	0.724477
05385	-2.363136	-4.832307	8.144562	-0.119459	0.055894	-0.052969	-0.628908	0.072821	-0.272513	0.724506
05386	-2.227843	-4.728968	8.093598	-0.084618	-0.058470	-0.178261	-0.629043	0.072773	-0.272131	0.724537
05387	-2.150868	-4.697296	8.027234	-0.107209	-0.109438	-0.267855	-0.629163	0.072715	-0.271847	0.724545
05388	-2.166643	-4.659030	7.926942	-0.119516	-0.064364	-0.367113	-0.629228	0.072604	-0.271687	0.724560
05389	-2.242061	-4.622130	7.935146	-0.071331	0.002866	-0.360049	-0.629244	0.072528	-0.271649	0.724568
05390	-2.318871	-4.551494	8.004116	0.035808	0.049395	-0.317667	-0.629223	0.072485	-0.271747	0.724553
05391	-2.374850	-4.588424	8.091284	0.054990	0.075984	-0.213020	-0.629185	0.072482	-0.271942	0.724513
05392	-2.456457	-4.582791	8.179686	0.118515	0.123183	-0.121754	-0.629152	0.072519	-0.272182	0.724448
05393	-2.466698	-4.674176	8.282381	0.090154	0.104164	0.011332	-0.629155	0.072584	-0.272411	0.724353
05394	-2.376453	-4.782299	8.313513	-0.005044	0.013106	0.068214	-0.629180	0.072653	-0.272556	0.724270
05395	-2.355922	-4.889751	8.331578	-0.093125	-0.006653	0.130477	-0.629238	0.072678	-0.272606	0.724199
05396	-2.280546	-4.897981	8.199928	-0.174683	-0.037128	0.005562	-0.629327	0.072679	-0.272449	0.724180
05397	-2.245748	-4.815945	8.156739	-0.131933	-0.058862	-0.078817	-0.629394	0.072710	-0.272186	0.724217
05398	-2.213350	-4.733770	8.072949	-0.106979	-0.064321	-0.196846	-0.629431	0.072781	-0.271875	0.724295
05399	-2.188890	-4.642708	8.093880	-0.025471	-0.093863	-0.228982	-0.629430	0.072888	-0.271600	0.724389
05400	-2.218796	-4.562535	8.077494	0.042158	-0.060844	-0.274333	-0.629385	0.072986	-0.271466	0.724468
05401	-2.316197	-4.607539	8.212564	0.083028	-0.004303	-0.115601	-0.629285	0.073051	-0.271511	0.724531
05402	-2.412209	-4.628005	8.262206	0.108523	0.072092	-0.041083	-0.629190	0.073035	-0.271705	0.724543
05403	-2.518556	-4.675485	8.353401	0.131591	0.145011	0.083992	-0.629103	0.072992	-0.271962	0.724526
05404	-2.562807	-4.784252	8.438622	0.086154	0.163652	0.218922	-0.629048	0.072943	-0.272196	0.724491
05405	-2.544386	-4.830399	8.393221	0.023891	0.159593	0.198645	-0.629037	0.072911	-0.272319	0.724458
05406	-2.450147	-4.812547	8.341673	-0.001849	0.083572	0.124131	-0.629075	0.072918	-0.272289	0.724435
05407	-2.361238	-4.855217	8.271969	-0.088975	0.024647	0.064839	-0.629137	0.072964	-0.272110	0.724444
05408	-2.354520	-4.765520	8.127429	-0.078629	0.060449	-0.101909	-0.629186	0.073018	-0.271852	0.724492
05409	-2.272130	-4.735775	8.101428	-0.083382	-0.006928	-0.157829	-0.629205	0.073078	-0.271562	0.724579
05410	-2.314675	-4.681167	8.086995	-0.035984	0.038887	-0.186279	-0.629183	0.073116	-0.271374	0.724665
05411	-2.440925	-4.655233	8.059012	-0.001730	0.168793	-0.192475	-0.629136	0.073162	-0.271281	0.724736
05412	-2.527368	-4.611945	8.129845	0.085140	0.228202	-0.133190	-0.629108	0.073218	-0.271302	0.724746
05413	-2.553278	-4.533822	8.193368	0.188344	0.228628	-0.111229	-0.629108	0.073276	-0.271395	0.724705
05414	-2.499563	-4.623641	8.228696	0.117303	0.171050	-0.050809	-0.629156	0.073349	-0.271547	0.724600
05415	-2.359326	-4.721667	8.255228	0.018256	0.033771	-0.014326	-0.629232	0.073408	-0.271693	0.724473
05416	-2.302723	-4.785086	8.206531	-0.068131	-0.003914	-0.038125	-0.629323	0.073408	-0.271830	0.724342
05417	-2.180776	-4.811691	8.193055	-0.120380	-0.116935	-0.065578	-0.629374	0.073369	-0.271956	0.724255
05418	-2.154240	-4.856140	8.230910	-0.147061	-0.153807	-0.018534	-0.629404	0.073293	-0.272063	0.724196
05419	-2.210973	-4.830397	8.255950	-0.102097	-0.111448	0.003575	-0.629368	0.073209	-0.272148	0.724205
05420	-2.234261	-4.786493	8.298688	-0.040083	-0.106883	0.023859	-0.629314	0.073137	-0.272217	0.724232
05421	-2.311102	-4.716614	8.367429	0.067013	-0.060137	0.066250	-0.629239	0.073100	-0.272266	0.724282
05422	-2.410926	-4.736002	8.376517	0.074661	0.032645	0.107075	-0.629167	0.073111	-0.272312	0.724327
05423	-2.502346	-4.693420	8.405541	0.143729	0.108527	0.132694	-0.629107	0.073142	-0.272301	0.724380
05424	-2.517873	-4.684897	8.428144	0.164551	0.117312	0.151284	-0.629079	0.073195	-0.272226	0.724427
05425	-2.445118	-4.718862	8.380889	0.098416	0.066914	0.110588	-0.629128	0.073218	-0.272072	0.724440
05426	-2.359872	-4.760716	8.270581	-0.006470	0.024164	0.017638	-0.629199	0.073199	-0.271907	0.724443
05427	-2.296220	-4.793613	8.141464	-0.108175	0.006412	-0.090392	-0.629280	0.073133	-0.271765	0.724432
05428	-2.188330	-4.782049	8.028174	-0.172583	-0.061930	-0.217130	-0.629349	0.073066	-0.271674	0.724413
05429	-2.114122	-4.753642	7.959163	-0.195073	-0.113014	-0.306685	-0.629379	0.073021	-0.271614	0.724414
05430	-2.136245	-4.673096	8.065115	-0.074084	-0.128954	-0.251028	-0.629332	0.072995	-0.271612	0.724458
05431	-2.240248	-4.657063	8.095387	-0.025261	-0.040279	-0.208523	-0.629240	0.073027	-0.271683	0.724508
05432	-2.393857	-4.677379	8.254956	0.060549	0.058437	-0.027717	-0.629112	0.073086	-0.271777	0.724579
05433	-2.448515	-4.618155	8.341736	0.164462	0.080311	0.029753	-0.629002	0.073159	-0.271883	0.724627
05434	-2.440451	-4.620008	8.422935	0.199914	0.047871	0.097098	-0.628923	0.073218	-0.271962	0.724659
05435	-2.435479	-4.692582	8.338690	0.099640	0.072856	0.060023	-0.628898	0.073224	-0.272018	0.724660
05436	-2.385927	-4.780478	8.333967	0.010827	0.031598	0.086783	-0.628927	0.073146	-0.272029	0.724638
05437	-2.250392	-4.813183	8.258888	-0.080095	-0.073740	0.007107	-0.628969	0.072994	-0.271992	0.724631
05438	-2.232467	-4.757580	8.215835	-0.057529	-0.082805	-0.060341	-0.628996	0.072786	-0.271944	0.724647
05439	-2.276595	-4.676273	8.116238	-0.025481	-0.017041	-0.173040	-0.628991	0.072603	-0.271887	0.724691
05440	-2.348292	-4.613743	8.040135	0.007260	0.070027	-0.250265	-0.628973	0.072552	-0.271825	0.724734
05441	-2.368782	-4.569227	8.083927	0.069277	0.074719	-0.229971	-0.628920	0.072628	-0.271772	0.724794
05442	-2.308597	-4.596384	8.099148	0.041899	0.016477	-0.218391	-0.628877	0.072786	-0.271785	0.724809
05443	-2.277327	-4.643068	8.137079	0.015238	-0.020293	-0.171333	-0.628821	0.072996	-0.271882	0.724800
05444	-2.292643	-4.700240	8.219992	0.010209	-0.027142	-0.070209	-0.628746	0.073181	-0.272086	0.724771
